squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
40101,82,1,1.0,68.0,81262,1.0,4,2009.0,1.0,1,1153,5161.0,794.0,0,,4023279.9
38586,18,1,0.0,82.0,52597,,6,,,0,2920,4866.0,185.0,1,,3866990.2
14274,66,0,0.0,88.0,69500,,9,1990.0,,1,243,5257.0,349.0,0,3.0,1432787.0
63860,52,1,0.0,95.0,46462,5.0,9,1997.0,1.0,1,9641,2513.0,934.0,1,,6392454.7
34891,65,0,1.0,34.0,91588,7.0,4,2020.0,0.0,1,1871,5828.0,169.0,0,4.0,3496198.0
98433,15,1,0.0,62.0,69329,6.0,8,2000.0,,0,2401,7205.0,317.0,0,2.0,9851666.0
98827,89,0,0.0,73.0,31922,4.0,4,2014.0,0.0,1,647,1865.0,514.0,1,2.0,9886586.4
52100,3,1,0.0,55.0,98866,10.0,5,2018.0,1.0,0,5990,4074.0,503.0,1,9.0,5212486.8
19185,89,1,0.0,84.0,18893,,2,1996.0,,1,8514,1414.0,221.0,0,8.0,1926146.6
58027,9,0,1.0,35.0,86787,5.0,9,2015.0,1.0,1,8401,6632.0,865.0,0,7.0,5807819.5
93409,38,0,0.0,9.0,66064,4.0,6,2013.0,1.0,0,7980,7771.0,622.0,1,2.0,9342104.3
28193,90,1,1.0,82.0,4929,,4,2008.0,,1,4083,2224.0,643.0,0,0.0,2830504.8
24936,52,0,1.0,94.0,19066,5.0,7,1995.0,1.0,1,1318,8153.0,993.0,1,8.0,2503388.5
5579,97,0,1.0,93.0,99391,10.0,9,2010.0,0.0,1,5773,8839.0,368.0,1,,567203.0
87479,74,0,1.0,78.0,28130,4.0,3,2004.0,1.0,1,3269,433.0,829.0,1,10.0,8752889.4
60824,96,1,0.0,34.0,62891,,10,,,1,8330,8628.0,165.0,1,,6086663.5
54888,66,0,1.0,33.0,68397,1.0,8,,1.0,0,182,1071.0,853.0,0,2.0,5494594.7
46865,18,1,0.0,39.0,32012,,3,2020.0,1.0,1,1187,7858.0,912.0,1,1.0,4690710.0
41143,70,0,0.0,93.0,42990,,1,2003.0,0.0,0,5736,7314.0,952.0,0,5.0,4116195.3
61847,85,0,0.0,96.0,63056,8.0,9,2014.0,,0,7804,9945.0,718.0,0,2.0,6190109.4
16016,35,1,1.0,2.0,78416,1.0,6,2016.0,0.0,1,3311,1636.0,967.0,1,6.0,1611775.6
30159,16,1,0.0,9.0,67587,,6,,1.0,0,7204,1534.0,520.0,1,6.0,3021149.3
32597,81,1,0.0,64.0,99134,4.0,7,1993.0,1.0,1,7663,2244.0,385.0,1,4.0,3269431.3
91824,65,1,1.0,75.0,81502,1.0,4,1991.0,,0,4280,6849.0,883.0,0,,9191892.1
90097,38,1,0.0,94.0,88617,,2,2013.0,1.0,0,5202,1312.0,957.0,1,10.0,9020358.3
85854,62,0,1.0,,62998,1.0,8,2001.0,1.0,0,6111,3208.0,516.0,1,,8592747.1
6556,57,1,1.0,46.0,58267,3.0,5,1997.0,,0,715,154.0,832.0,0,6.0,665259.7
83808,55,1,1.0,86.0,30027,9.0,6,,0.0,1,4434,631.0,553.0,1,3.0,8396265.2
41301,83,1,0.0,31.0,2701,10.0,1,2017.0,1.0,1,3108,7771.0,120.0,0,4.0,4138612.7
51517,32,0,0.0,83.0,2570,5.0,3,,1.0,1,3752,4322.0,890.0,0,,5155871.8
94856,7,1,0.0,34.0,85635,3.0,2,1994.0,,0,9235,9379.0,120.0,0,6.0,9488018.4
3818,4,0,0.0,32.0,45234,9.0,1,2011.0,1.0,1,6682,7735.0,546.0,1,3.0,383235.1
24297,73,1,0.0,20.0,28430,,10,1992.0,0.0,0,9339,7685.0,863.0,0,8.0,2432581.2
80656,29,1,1.0,26.0,27113,1.0,8,,0.0,1,5837,1814.0,127.0,0,4.0,8072208.2
84254,41,1,1.0,95.0,25054,4.0,7,1990.0,1.0,1,3106,6500.0,992.0,0,10.0,8436781.0
96140,47,0,0.0,28.0,32884,,7,1997.0,0.0,0,2566,8569.0,106.0,0,,9615267.7
4261,94,0,0.0,74.0,35364,2.0,9,2016.0,1.0,0,2648,2283.0,667.0,0,,433557.6
9502,8,1,1.0,22.0,14423,,1,2005.0,0.0,1,9415,7629.0,445.0,0,,957812.5
46390,27,1,0.0,87.0,51666,3.0,5,2010.0,1.0,1,6706,5122.0,623.0,1,7.0,4645999.0
77989,66,1,1.0,45.0,53576,4.0,7,2017.0,1.0,1,8263,182.0,997.0,1,10.0,7809037.7
36563,95,1,1.0,78.0,11875,10.0,5,,1.0,0,8063,8651.0,626.0,0,0.0,3668071.2
27492,38,0,0.0,1.0,99351,,10,,0.0,0,5607,9065.0,951.0,0,3.0,2749560.2
63720,18,0,1.0,59.0,12560,9.0,1,,0.0,1,279,5973.0,542.0,1,2.0,6380496.0
88328,35,0,1.0,,33772,2.0,3,2010.0,,0,4895,5965.0,636.0,0,6.0,8836891.0
10559,13,1,0.0,42.0,760,,9,2001.0,0.0,1,6513,7298.0,720.0,0,5.0,1059700.1
36799,62,0,0.0,15.0,24065,1.0,6,1998.0,,0,8005,7603.0,548.0,1,0.0,3680514.8
52899,33,0,1.0,,17777,,3,,0.0,1,2001,6340.0,613.0,0,,5297388.6
67697,71,0,1.0,15.0,65037,4.0,7,1993.0,1.0,0,7645,9826.0,112.0,1,5.0,6775896.3
82372,55,1,0.0,2.0,85633,8.0,6,2012.0,0.0,0,6577,9864.0,876.0,1,7.0,8241290.2
93197,76,0,1.0,46.0,89408,3.0,9,2009.0,1.0,0,992,2660.0,876.0,0,4.0,9325361.9
68703,16,1,1.0,12.0,1147,2.0,9,2007.0,0.0,0,3071,927.0,442.0,0,,6874684.7
44626,46,1,1.0,,69350,4.0,8,,0.0,0,2047,8088.0,824.0,1,,4468759.4
48809,16,0,0.0,54.0,82669,1.0,4,,1.0,0,3253,4852.0,916.0,1,9.0,4884591.2
61152,84,1,0.0,34.0,98475,,1,2007.0,0.0,1,8053,8240.0,884.0,1,7.0,6121942.7
25230,26,1,0.0,28.0,31692,,5,2000.0,0.0,0,3447,6381.0,846.0,1,0.0,2528241.0
55153,50,1,0.0,8.0,96500,,9,1997.0,0.0,0,7646,1854.0,308.0,0,0.0,5521415.7
15320,44,1,1.0,25.0,19517,4.0,2,2011.0,,1,9146,,580.0,0,10.0,1541104.1
62064,15,0,0.0,42.0,71092,1.0,4,2003.0,0.0,0,6148,2600.0,705.0,1,,6210682.3
84285,95,1,1.0,32.0,26162,10.0,9,,1.0,0,6570,1402.0,888.0,1,,8439379.3
35067,47,1,1.0,30.0,3817,,4,,1.0,0,9739,3002.0,602.0,0,2.0,3515220.2
70945,92,1,0.0,13.0,8668,10.0,2,2011.0,1.0,1,621,6671.0,537.0,0,1.0,7099572.1
69348,68,0,0.0,44.0,1594,9.0,10,2016.0,1.0,0,2039,9886.0,408.0,1,10.0,6937939.6
23705,8,1,0.0,88.0,57843,9.0,6,1990.0,1.0,1,138,3813.0,591.0,1,8.0,2381470.0
53359,28,0,0.0,47.0,74164,9.0,6,,0.0,1,2648,3286.0,652.0,1,,5340229.8
52801,60,1,0.0,25.0,83713,,6,1999.0,1.0,0,4699,,326.0,1,5.0,5286434.9
79109,84,1,0.0,,15136,7.0,8,1991.0,,0,7903,4020.0,886.0,1,8.0,7917767.1
6305,86,0,0.0,98.0,19537,2.0,4,,1.0,0,9743,6046.0,133.0,0,0.0,640701.2
19739,67,0,0.0,84.0,26317,3.0,6,2021.0,1.0,1,1335,19.0,227.0,0,5.0,1979188.1
72838,60,0,0.0,31.0,76899,4.0,4,1998.0,,1,3357,7033.0,678.0,1,1.0,7285684.8
94639,10,1,1.0,72.0,96296,10.0,10,2001.0,,1,5829,6959.0,237.0,1,7.0,9472276.1
43503,94,1,0.0,34.0,12841,6.0,8,2000.0,1.0,0,4752,6325.0,427.0,0,2.0,4357290.0
36489,98,0,0.0,58.0,62456,,9,2006.0,1.0,1,206,7357.0,359.0,1,,3653934.6
67397,53,1,1.0,51.0,45539,6.0,2,,1.0,1,2690,4018.0,534.0,1,5.0,6749164.3
22136,28,0,0.0,72.0,47709,9.0,5,2007.0,,0,7089,3362.0,215.0,0,1.0,2218930.7
66819,4,1,1.0,54.0,83602,8.0,10,2009.0,,0,2132,4775.0,761.0,1,,6694413.9
39688,69,0,0.0,79.0,74729,,7,,1.0,1,3321,7469.0,793.0,0,6.0,3974008.3
66670,26,0,0.0,,70557,6.0,2,2004.0,1.0,0,8416,5210.0,715.0,0,2.0,6669170.4
66274,25,0,0.0,76.0,21014,,7,2005.0,1.0,1,5386,8030.0,295.0,1,2.0,6632910.5
67125,40,0,1.0,49.0,56277,,9,1993.0,0.0,0,8717,4546.0,142.0,1,6.0,6717281.3
72239,23,0,0.0,20.0,35957,2.0,3,1993.0,0.0,0,9534,7142.0,955.0,0,0.0,7226199.3
71846,42,0,0.0,4.0,63410,2.0,7,2019.0,,0,1399,7325.0,291.0,0,4.0,7185293.9
73190,67,1,1.0,27.0,72410,7.0,2,2001.0,1.0,1,2873,9717.0,157.0,1,10.0,7331191.1
20258,100,0,1.0,60.0,65857,,9,2011.0,0.0,0,5859,8924.0,922.0,0,,2033594.1
79176,5,0,0.0,45.0,29357,4.0,7,2016.0,0.0,1,7164,2510.0,806.0,1,4.0,7919191.6
54927,67,0,0.0,16.0,72810,,6,1997.0,0.0,0,8481,211.0,613.0,1,7.0,5494599.7
62960,39,1,1.0,72.0,19708,,1,,,0,3214,2650.0,643.0,1,,6305088.3
7002,78,1,1.0,37.0,5743,,2,,1.0,0,3821,9291.0,661.0,1,6.0,710140.5
65029,14,0,0.0,70.0,70177,2.0,10,2021.0,0.0,1,3184,4371.0,159.0,0,,6507042.1
71876,43,0,1.0,24.0,5664,1.0,10,2019.0,,0,8135,,618.0,0,,7194841.9
81468,19,0,,39.0,101,2.0,5,2009.0,1.0,1,7553,,184.0,1,0.0,8152781.9
80823,23,0,1.0,31.0,35676,9.0,9,2004.0,,0,1180,951.0,307.0,1,6.0,8088333.4
57132,74,1,0.0,70.0,23266,8.0,8,,0.0,1,671,6361.0,832.0,1,10.0,5724484.4
29528,60,0,0.0,16.0,43738,2.0,4,,1.0,0,2515,8986.0,934.0,1,10.0,2954357.6
80759,34,1,1.0,79.0,9879,1.0,8,2009.0,,0,1339,3938.0,242.0,1,2.0,8087126.9
94540,98,1,1.0,20.0,74321,2.0,1,2012.0,,0,5199,1873.0,568.0,0,2.0,9460696.2
48070,2,0,0.0,65.0,27058,,7,,0.0,1,4077,1755.0,109.0,1,2.0,4812736.3
8962,89,1,1.0,49.0,18341,10.0,5,2008.0,0.0,0,4716,3046.0,742.0,1,2.0,906747.8
41738,48,0,0.0,41.0,69479,,8,2019.0,0.0,1,3875,2916.0,856.0,0,2.0,4176013.9
62314,96,1,1.0,32.0,93705,3.0,2,1997.0,0.0,1,3322,6315.0,584.0,0,,6241387.7
50668,4,1,0.0,29.0,63562,1.0,10,2006.0,1.0,0,8205,7911.0,502.0,1,,5071084.6
2725,13,1,0.0,50.0,27734,,2,,1.0,1,9573,3744.0,146.0,1,1.0,280421.4
88205,20,1,0.0,63.0,1709,5.0,1,1998.0,1.0,0,7110,9933.0,404.0,1,,8827584.8
51785,24,1,1.0,81.0,95974,,2,2003.0,1.0,0,7229,984.0,865.0,0,9.0,5191640.3
52284,59,0,1.0,58.0,77899,,3,,1.0,1,6926,9421.0,301.0,0,2.0,5236681.3
77411,3,1,1.0,9.0,56306,6.0,8,2018.0,,0,6481,2257.0,152.0,1,8.0,7746795.8
50875,65,1,1.0,43.0,42046,7.0,1,1991.0,1.0,0,8637,4362.0,178.0,1,7.0,5097157.1
5640,2,1,0.0,44.0,65731,2.0,2,2018.0,1.0,1,8766,2956.0,313.0,0,0.0,567329.8
4371,73,1,0.0,13.0,73779,4.0,2,2020.0,1.0,1,9765,5276.0,563.0,1,,440119.0
98257,19,0,0.0,69.0,23015,,2,2001.0,1.0,1,8466,1595.0,689.0,0,3.0,9828903.1
90499,27,1,1.0,75.0,29136,1.0,7,,,0,7822,268.0,745.0,1,3.0,9057504.7
622,81,0,0.0,17.0,26475,1.0,2,2010.0,,1,6506,9958.0,528.0,1,2.0,63977.0
40777,39,1,0.0,53.0,76888,8.0,7,1993.0,,0,5905,2249.0,885.0,1,,4085326.3
1008,4,0,0.0,,60193,,6,2005.0,,1,7988,6306.0,505.0,0,,102749.5
57718,14,1,0.0,69.0,51111,1.0,4,,,0,9975,7703.0,573.0,0,1.0,5781612.3
17167,90,0,1.0,60.0,27107,3.0,3,,1.0,0,9477,7933.0,757.0,0,,1722105.4
46131,39,0,1.0,31.0,71484,8.0,9,2013.0,0.0,1,8713,7161.0,933.0,1,,4616542.3
40567,56,1,0.0,96.0,40296,3.0,3,2001.0,1.0,1,8629,606.0,491.0,1,8.0,4065377.1
77151,59,0,1.0,,42620,,3,2016.0,1.0,1,7404,8951.0,535.0,0,9.0,7718218.6
94943,96,0,1.0,21.0,48388,,10,1991.0,1.0,0,6589,7628.0,917.0,1,,9497260.1
31179,87,1,0.0,56.0,50388,6.0,5,2008.0,0.0,1,5749,3901.0,641.0,0,,3126446.8
80693,79,1,0.0,80.0,32876,,4,2018.0,1.0,1,5794,2813.0,653.0,0,2.0,8078843.8
16145,57,1,1.0,24.0,40052,3.0,10,2008.0,1.0,0,3209,791.0,265.0,0,8.0,1624354.8
9678,10,1,0.0,87.0,40138,5.0,9,2008.0,0.0,0,2142,,787.0,1,,971236.8
73554,81,0,0.0,46.0,49263,9.0,2,2004.0,,0,5221,7101.0,289.0,0,4.0,7358902.4
6914,33,0,1.0,29.0,82175,,1,1996.0,1.0,0,1723,5850.0,263.0,0,10.0,697528.6
2995,85,0,1.0,10.0,4058,3.0,3,,,1,9970,9684.0,569.0,1,,303184.9
68245,23,0,0.0,99.0,51134,1.0,1,2005.0,,1,7027,3022.0,374.0,1,9.0,6827724.5
52649,43,0,1.0,54.0,1438,,7,2004.0,1.0,0,908,3248.0,503.0,1,7.0,5272349.4
39040,42,0,0.0,50.0,50833,3.0,8,,1.0,1,9320,5752.0,936.0,0,3.0,3905700.9
33936,95,1,1.0,93.0,31995,,8,2018.0,,0,11,4743.0,590.0,1,9.0,3406131.8
18762,97,1,0.0,7.0,14066,,5,,,1,2869,7616.0,504.0,1,6.0,1880746.1
40952,58,1,1.0,57.0,39209,10.0,10,2004.0,1.0,1,1473,2886.0,688.0,1,,4104641.4
90404,26,1,1.0,9.0,34570,4.0,4,2004.0,1.0,0,4656,3857.0,931.0,0,4.0,9048377.4
94947,30,1,0.0,97.0,58828,6.0,2,2000.0,1.0,1,4753,9807.0,364.0,0,9.0,9501779.0
81866,45,1,0.0,53.0,86728,8.0,5,2007.0,1.0,1,6574,4155.0,396.0,0,8.0,8192664.7
49909,3,0,1.0,5.0,95154,,6,2006.0,0.0,0,3565,889.0,228.0,1,2.0,4994456.6
31042,52,1,1.0,48.0,47469,8.0,3,2017.0,1.0,0,1653,1060.0,294.0,1,0.0,3111504.7
35810,65,0,1.0,100.0,92588,7.0,9,2001.0,0.0,1,1939,695.0,696.0,0,4.0,3589881.1
2985,53,1,0.0,12.0,38448,4.0,2,,0.0,0,7032,564.0,943.0,0,1.0,301138.1
63693,2,1,0.0,36.0,25571,2.0,9,2005.0,,0,5515,1292.0,873.0,1,5.0,6375077.5
94754,53,0,0.0,82.0,46731,,10,2010.0,0.0,0,3353,4076.0,688.0,1,,9481349.0
15162,41,1,0.0,,27553,2.0,4,2012.0,1.0,1,8215,1305.0,806.0,1,6.0,1521757.2
32956,2,1,1.0,46.0,53020,2.0,8,,1.0,1,7599,4489.0,838.0,1,2.0,3305549.3
96224,16,0,1.0,33.0,90382,2.0,10,1990.0,,0,6992,4172.0,573.0,0,7.0,9627880.0
86806,78,0,0.0,96.0,98660,6.0,9,,1.0,1,8692,1807.0,515.0,0,,8683516.1
42537,43,0,0.0,74.0,63714,5.0,2,,1.0,0,6399,7712.0,547.0,0,,4256423.0
77045,29,0,1.0,25.0,58364,1.0,4,2013.0,1.0,0,6537,6920.0,955.0,1,9.0,7708578.3
76912,77,1,0.0,2.0,55684,,2,2005.0,0.0,0,5294,2174.0,993.0,1,2.0,7695798.5
33814,70,0,,63.0,64240,,6,2014.0,1.0,0,3128,8963.0,328.0,1,,3390442.4
4052,14,1,1.0,,63495,,3,2002.0,1.0,0,247,4181.0,953.0,0,0.0,416251.2
634,64,0,1.0,10.0,40942,4.0,6,1990.0,1.0,1,5713,4559.0,588.0,1,3.0,66144.0
32325,98,0,1.0,22.0,21366,4.0,1,2009.0,0.0,0,8975,5166.0,758.0,1,3.0,3237949.9
59348,69,0,0.0,45.0,88591,,8,1995.0,0.0,0,3429,8363.0,876.0,0,3.0,5939099.5
40148,80,0,1.0,91.0,70710,,10,2003.0,1.0,1,9401,9584.0,692.0,0,4.0,4023820.3
62064,33,1,1.0,34.0,91044,,1,2007.0,,0,4987,198.0,710.0,1,6.0,6216761.7
23172,83,0,0.0,19.0,1700,,5,2015.0,1.0,0,7661,1185.0,435.0,0,,2319447.5
80277,78,1,1.0,27.0,18203,10.0,9,2019.0,,1,5542,1722.0,523.0,1,7.0,8038200.9
62236,45,0,0.0,32.0,25507,7.0,6,2011.0,,1,5406,2590.0,919.0,0,8.0,6224903.1
58110,7,1,1.0,1.0,58173,,3,2003.0,1.0,1,9379,7325.0,499.0,0,4.0,5814953.3
99952,41,1,0.0,69.0,51336,10.0,7,2000.0,0.0,1,1285,7588.0,192.0,1,9.0,9998411.0
9780,95,0,1.0,36.0,64087,9.0,7,1992.0,0.0,0,7110,8941.0,537.0,0,10.0,982222.2
26230,91,1,1.0,21.0,3120,3.0,6,2005.0,1.0,1,4570,2280.0,474.0,0,0.0,2630871.5
44509,50,1,0.0,26.0,15041,3.0,3,2005.0,,0,7221,7761.0,267.0,0,6.0,4454810.5
94182,78,0,1.0,58.0,98821,,2,2005.0,,1,1660,5065.0,535.0,0,3.0,9426417.5
28309,57,0,1.0,,77489,9.0,2,2009.0,,1,3323,265.0,501.0,1,,2838029.9
98710,68,1,0.0,40.0,95125,,5,1994.0,0.0,0,3411,7396.0,260.0,1,,9877813.4
6362,94,1,0.0,95.0,50935,,2,,0.0,1,4341,2967.0,328.0,0,,644794.4
21857,93,1,0.0,16.0,35864,,4,2006.0,0.0,1,8040,8580.0,147.0,0,5.0,2191307.6
60064,57,1,0.0,93.0,56516,9.0,4,2015.0,1.0,1,8570,972.0,490.0,0,1.0,6014103.5
41526,16,1,0.0,91.0,73909,9.0,1,2014.0,1.0,0,8349,600.0,575.0,1,2.0,4163200.4
65163,42,0,1.0,49.0,6352,,1,2018.0,,1,1666,6845.0,940.0,1,8.0,6521655.8
38355,80,1,1.0,22.0,75266,8.0,7,,,0,5234,,487.0,0,3.0,3840740.2
8020,80,0,1.0,85.0,33659,,2,2012.0,1.0,0,6296,6951.0,970.0,0,7.0,810755.2
95780,86,0,1.0,36.0,28608,,3,2011.0,0.0,1,3382,8968.0,301.0,0,0.0,9583143.1
63267,74,1,0.0,,67149,5.0,6,2007.0,0.0,0,988,5333.0,316.0,0,3.0,6335282.7
69314,16,1,1.0,80.0,86189,8.0,7,2020.0,0.0,1,2084,8349.0,118.0,1,,6940209.0
37781,12,0,0.0,31.0,85968,6.0,9,2010.0,1.0,1,9571,376.0,472.0,0,,3781636.0
77210,59,1,1.0,27.0,49742,7.0,3,1999.0,,0,1272,,217.0,0,,7729101.9
50792,60,0,1.0,74.0,34603,,5,,0.0,1,9192,6411.0,451.0,1,,5089100.1
98934,70,0,1.0,95.0,75485,,3,1993.0,1.0,1,9407,6596.0,138.0,0,10.0,9902124.3
74265,33,1,0.0,87.0,79197,,10,2014.0,1.0,1,2985,4358.0,777.0,1,6.0,7437378.4
93180,87,1,0.0,54.0,30932,,1,2006.0,,0,531,6556.0,776.0,1,9.0,9324362.6
4809,39,0,1.0,48.0,80898,8.0,7,2003.0,1.0,0,4742,4187.0,923.0,0,6.0,484933.3
91673,4,0,0.0,47.0,57310,,2,,1.0,0,2224,5015.0,153.0,0,4.0,9170900.1
13027,58,0,1.0,2.0,39083,1.0,7,,0.0,1,8344,8116.0,341.0,0,10.0,1306637.1
40010,53,0,1.0,20.0,1072,5.0,1,,,0,2162,966.0,275.0,1,7.0,4006702.2
86019,21,0,0.0,91.0,68445,9.0,9,2014.0,1.0,0,4019,1854.0,829.0,1,9.0,8611760.4
65427,85,0,0.0,81.0,74753,3.0,7,2013.0,0.0,0,2049,5817.0,651.0,1,8.0,6544509.3
52202,5,0,0.0,69.0,75463,10.0,4,2010.0,1.0,1,8270,4988.0,551.0,0,,5225648.0
85345,61,1,1.0,22.0,89296,,3,,0.0,0,6755,7949.0,959.0,1,1.0,8541574.5
7472,14,0,1.0,16.0,79447,10.0,3,1991.0,,0,1922,9826.0,208.0,0,10.0,753639.1
60167,16,1,0.0,81.0,53016,,3,,1.0,0,2881,7250.0,881.0,1,,6023926.4
822,31,0,1.0,17.0,68151,4.0,9,1994.0,0.0,1,6382,4972.0,819.0,1,,86104.4
17889,58,1,0.0,84.0,21451,7.0,9,,1.0,0,6772,2305.0,250.0,0,,1797252.2
78122,61,0,0.0,33.0,13779,,5,2018.0,,0,6797,1289.0,954.0,1,7.0,7815968.8
39831,51,1,0.0,78.0,41611,2.0,7,2013.0,0.0,1,803,6173.0,125.0,0,2.0,3989679.3
67947,11,0,0.0,79.0,42304,9.0,10,2000.0,0.0,0,5715,168.0,917.0,0,5.0,6798431.0
90265,45,0,0.0,4.0,99372,3.0,1,1990.0,0.0,0,7773,6002.0,827.0,1,,9026973.0
21522,93,0,1.0,11.0,25640,,8,2008.0,1.0,0,2259,,804.0,1,,2157060.8
79298,57,0,1.0,64.0,58496,6.0,3,2007.0,,0,2025,4962.0,824.0,1,4.0,7935780.7
6481,86,1,1.0,60.0,13724,10.0,10,,,1,3579,,517.0,1,9.0,660339.7
87204,87,0,0.0,90.0,77296,3.0,1,2007.0,1.0,1,6225,8458.0,192.0,0,4.0,8729160.7
19526,16,0,1.0,55.0,29130,8.0,2,1999.0,1.0,1,5752,6845.0,562.0,1,0.0,1962173.9
61527,63,0,0.0,49.0,693,,6,2007.0,,1,464,7911.0,705.0,1,0.0,6157867.7
52141,9,0,0.0,35.0,66739,9.0,4,2010.0,,1,8712,,487.0,1,6.0,5215581.0
45370,56,1,1.0,28.0,80545,,5,2011.0,0.0,1,7717,5701.0,583.0,0,9.0,4545472.1
38511,71,0,0.0,27.0,72402,5.0,3,,1.0,0,9764,768.0,123.0,0,,3852614.5
54462,3,1,1.0,36.0,36807,,5,2001.0,0.0,0,5999,9800.0,800.0,0,7.0,5458103.1
83847,31,0,0.0,73.0,14048,7.0,3,2008.0,0.0,0,8793,7600.0,759.0,1,9.0,8386564.8
70213,9,0,1.0,32.0,15250,6.0,8,1991.0,,0,3866,9959.0,322.0,1,,7025651.1
22328,37,1,1.0,54.0,87860,,6,,0.0,1,5198,4912.0,827.0,1,6.0,2243514.8
72870,25,1,1.0,29.0,9417,,7,,,0,1533,5684.0,167.0,0,,7293420.7
34980,16,1,1.0,84.0,27775,3.0,8,,0.0,1,2449,6895.0,129.0,0,3.0,3507649.6
73136,77,1,0.0,88.0,95018,9.0,9,2006.0,,1,1730,5017.0,967.0,0,4.0,7325694.6
90087,29,0,1.0,80.0,89232,8.0,3,1995.0,1.0,1,63,3342.0,498.0,1,,9015048.5
16714,61,0,1.0,9.0,38726,6.0,6,1998.0,0.0,1,6412,3348.0,933.0,0,9.0,1675672.8
52455,54,0,1.0,20.0,59026,6.0,1,2021.0,0.0,1,943,2747.0,443.0,1,7.0,5250717.1
10817,97,0,1.0,12.0,90537,4.0,9,2000.0,,1,2414,2166.0,654.0,0,7.0,1087354.0
95367,11,0,0.0,41.0,28317,4.0,10,2000.0,0.0,0,630,5660.0,730.0,0,,9539232.0
94018,60,1,0.0,99.0,48357,10.0,3,,1.0,1,3034,6752.0,781.0,0,4.0,9414111.4
38947,91,0,0.0,76.0,27246,8.0,5,,0.0,1,1230,9710.0,867.0,1,4.0,3897019.6
46976,97,1,0.0,91.0,78116,3.0,1,2006.0,1.0,0,6827,9127.0,844.0,1,,4705156.6
34673,52,0,1.0,30.0,35006,10.0,4,2001.0,1.0,0,9532,1917.0,822.0,1,0.0,3473056.1
17392,99,0,1.0,78.0,56448,1.0,4,,0.0,1,6280,8037.0,442.0,0,,1745197.1
43359,82,0,1.0,51.0,18144,6.0,7,1991.0,1.0,0,9880,,831.0,1,10.0,4341769.1
32309,58,1,1.0,88.0,72557,6.0,9,2002.0,0.0,1,6445,8208.0,542.0,0,,3242419.2
88352,61,1,1.0,100.0,76869,8.0,3,2017.0,0.0,1,8867,9164.0,597.0,0,7.0,8844632.7
50878,23,0,0.0,9.0,23705,4.0,3,2016.0,0.0,1,5153,7971.0,135.0,0,3.0,5089157.6
60886,15,0,0.0,12.0,43122,8.0,7,2005.0,1.0,1,8290,911.0,252.0,0,2.0,6090272.5
63792,73,0,0.0,39.0,55470,7.0,3,,,0,4550,3561.0,738.0,1,,6381705.0
85215,25,0,1.0,1.0,88530,6.0,7,2000.0,0.0,0,2403,4215.0,810.0,0,6.0,8526942.0
80998,28,0,1.0,34.0,40469,5.0,3,,0.0,0,7518,8947.0,618.0,0,0.0,8107792.2
29250,3,0,1.0,71.0,88172,9.0,5,2015.0,,1,187,3829.0,729.0,1,5.0,2935648.5
37941,47,0,0.0,41.0,87324,4.0,1,2013.0,0.0,1,2711,3290.0,583.0,1,6.0,3796341.3
11242,14,1,0.0,75.0,20892,3.0,1,2000.0,0.0,1,9700,6653.0,562.0,1,3.0,1127009.0
91558,18,0,0.0,46.0,35744,,1,1992.0,0.0,0,8565,4031.0,304.0,0,0.0,9158541.2
87819,30,0,0.0,4.0,61726,6.0,1,2006.0,,0,5912,8808.0,377.0,0,,8782664.6
10035,15,1,0.0,6.0,25665,4.0,5,,1.0,0,440,8905.0,961.0,0,6.0,1006634.5
57676,66,0,0.0,47.0,40647,,7,,0.0,1,8251,6471.0,583.0,0,2.0,5769101.1
20297,18,0,1.0,,12687,,9,2002.0,1.0,0,8804,2533.0,101.0,0,1.0,2035832.2
68006,63,0,1.0,80.0,62676,,4,2010.0,,0,4738,6395.0,473.0,1,7.0,6812540.0
48994,59,0,1.0,3.0,58825,,9,1992.0,1.0,1,8889,3281.0,255.0,1,,4904547.2
66738,7,1,0.0,19.0,32977,4.0,8,,,1,4510,2284.0,726.0,1,,6680395.5
22855,24,0,0.0,80.0,53779,2.0,9,2017.0,,1,2046,6048.0,906.0,0,2.0,2289561.7
21196,34,0,1.0,7.0,22573,10.0,8,2004.0,0.0,1,2789,1661.0,128.0,1,7.0,2124683.4
36702,66,1,1.0,45.0,32804,,3,,,0,8850,1996.0,476.0,0,1.0,3678080.0
76612,28,1,1.0,57.0,12151,8.0,5,2000.0,,0,4407,8646.0,210.0,0,7.0,7670470.0
22974,86,0,0.0,50.0,56343,10.0,10,2020.0,0.0,1,1698,3151.0,826.0,1,2.0,2300702.0
16348,12,0,1.0,4.0,10777,,10,2008.0,0.0,0,6070,1893.0,542.0,1,3.0,1640404.8
50109,4,1,1.0,27.0,34622,,1,2018.0,1.0,0,478,2348.0,690.0,0,,5019832.8
41759,49,0,,64.0,50167,3.0,10,1995.0,0.0,1,7628,3413.0,557.0,1,4.0,4181321.5
19572,96,1,1.0,64.0,29717,4.0,1,2017.0,,0,6782,4306.0,383.0,1,2.0,1969866.7
712,29,1,1.0,19.0,54360,3.0,8,2019.0,,0,330,5343.0,661.0,1,,80879.9
